NAME,County,State,variable,estimate,Sex,Age,Private_HI
"Champaign County, Illinois",Champaign, Illinois,B27002_004,4410,Male,Under 6 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_005,2519,Male,Under 6 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_007,12611,Male,6 to 18 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_008,3916,Male,6 to 18 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_010,21316,Male,19 to 25 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_011,2567,Male,19 to 25 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_013,10760,Male,26 to 34 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_014,2960,Male,26 to 34 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_016,9279,Male,35 to 44 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_017,1878,Male,35 to 44 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_019,8024,Male,45 to 54 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_020,1963,Male,45 to 54 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_022,8781,Male,55 to 64 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_023,1755,Male,55 to 64 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_025,4603,Male,65 to 74 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_026,1986,Male,65 to 74 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_028,3291,Male,75 years and over,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_029,889,Male,75 years and over,No
"Champaign County, Illinois",Champaign, Illinois,B27002_032,4101,Female,Under 6 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_033,2603,Female,Under 6 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_035,11956,Female,6 to 18 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_036,4249,Female,6 to 18 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_038,18802,Female,19 to 25 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_039,2686,Female,19 to 25 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_041,9875,Female,26 to 34 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_042,2921,Female,26 to 34 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_044,8999,Female,35 to 44 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_045,2278,Female,35 to 44 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_047,8962,Female,45 to 54 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_048,1665,Female,45 to 54 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_050,9730,Female,55 to 64 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_051,1862,Female,55 to 64 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_053,5346,Female,65 to 74 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_054,2048,Female,65 to 74 years,No
"Champaign County, Illinois",Champaign, Illinois,B27002_056,4645,Female,75 years and over,Yes
"Champaign County, Illinois",Champaign, Illinois,B27002_057,1360,Female,75 years and over,No
"Christian County, Illinois",Christian, Illinois,B27002_004,562,Male,Under 6 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_005,442,Male,Under 6 years,No
"Christian County, Illinois",Christian, Illinois,B27002_007,1804,Male,6 to 18 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_008,974,Male,6 to 18 years,No
"Christian County, Illinois",Christian, Illinois,B27002_010,992,Male,19 to 25 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_011,215,Male,19 to 25 years,No
"Christian County, Illinois",Christian, Illinois,B27002_013,1110,Male,26 to 34 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_014,465,Male,26 to 34 years,No
"Christian County, Illinois",Christian, Illinois,B27002_016,1325,Male,35 to 44 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_017,450,Male,35 to 44 years,No
"Christian County, Illinois",Christian, Illinois,B27002_019,1556,Male,45 to 54 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_020,464,Male,45 to 54 years,No
"Christian County, Illinois",Christian, Illinois,B27002_022,1833,Male,55 to 64 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_023,483,Male,55 to 64 years,No
"Christian County, Illinois",Christian, Illinois,B27002_025,1022,Male,65 to 74 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_026,458,Male,65 to 74 years,No
"Christian County, Illinois",Christian, Illinois,B27002_028,803,Male,75 years and over,Yes
"Christian County, Illinois",Christian, Illinois,B27002_029,336,Male,75 years and over,No
"Christian County, Illinois",Christian, Illinois,B27002_032,425,Female,Under 6 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_033,559,Female,Under 6 years,No
"Christian County, Illinois",Christian, Illinois,B27002_035,1602,Female,6 to 18 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_036,910,Female,6 to 18 years,No
"Christian County, Illinois",Christian, Illinois,B27002_038,700,Female,19 to 25 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_039,493,Female,19 to 25 years,No
"Christian County, Illinois",Christian, Illinois,B27002_041,996,Female,26 to 34 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_042,620,Female,26 to 34 years,No
"Christian County, Illinois",Christian, Illinois,B27002_044,1462,Female,35 to 44 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_045,438,Female,35 to 44 years,No
"Christian County, Illinois",Christian, Illinois,B27002_047,1734,Female,45 to 54 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_048,486,Female,45 to 54 years,No
"Christian County, Illinois",Christian, Illinois,B27002_050,1942,Female,55 to 64 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_051,401,Female,55 to 64 years,No
"Christian County, Illinois",Christian, Illinois,B27002_053,1235,Female,65 to 74 years,Yes
"Christian County, Illinois",Christian, Illinois,B27002_054,544,Female,65 to 74 years,No
"Christian County, Illinois",Christian, Illinois,B27002_056,1250,Female,75 years and over,Yes
"Christian County, Illinois",Christian, Illinois,B27002_057,455,Female,75 years and over,No
"Clark County, Illinois",Clark, Illinois,B27002_004,283,Male,Under 6 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_005,384,Male,Under 6 years,No
"Clark County, Illinois",Clark, Illinois,B27002_007,693,Male,6 to 18 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_008,612,Male,6 to 18 years,No
"Clark County, Illinois",Clark, Illinois,B27002_010,379,Male,19 to 25 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_011,165,Male,19 to 25 years,No
"Clark County, Illinois",Clark, Illinois,B27002_013,628,Male,26 to 34 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_014,198,Male,26 to 34 years,No
"Clark County, Illinois",Clark, Illinois,B27002_016,671,Male,35 to 44 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_017,234,Male,35 to 44 years,No
"Clark County, Illinois",Clark, Illinois,B27002_019,846,Male,45 to 54 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_020,205,Male,45 to 54 years,No
"Clark County, Illinois",Clark, Illinois,B27002_022,1042,Male,55 to 64 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_023,156,Male,55 to 64 years,No
"Clark County, Illinois",Clark, Illinois,B27002_025,492,Male,65 to 74 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_026,261,Male,65 to 74 years,No
"Clark County, Illinois",Clark, Illinois,B27002_028,324,Male,75 years and over,Yes
"Clark County, Illinois",Clark, Illinois,B27002_029,188,Male,75 years and over,No
"Clark County, Illinois",Clark, Illinois,B27002_032,192,Female,Under 6 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_033,268,Female,Under 6 years,No
"Clark County, Illinois",Clark, Illinois,B27002_035,982,Female,6 to 18 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_036,438,Female,6 to 18 years,No
"Clark County, Illinois",Clark, Illinois,B27002_038,304,Female,19 to 25 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_039,316,Female,19 to 25 years,No
"Clark County, Illinois",Clark, Illinois,B27002_041,457,Female,26 to 34 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_042,283,Female,26 to 34 years,No
"Clark County, Illinois",Clark, Illinois,B27002_044,628,Female,35 to 44 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_045,247,Female,35 to 44 years,No
"Clark County, Illinois",Clark, Illinois,B27002_047,796,Female,45 to 54 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_048,304,Female,45 to 54 years,No
"Clark County, Illinois",Clark, Illinois,B27002_050,878,Female,55 to 64 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_051,191,Female,55 to 64 years,No
"Clark County, Illinois",Clark, Illinois,B27002_053,603,Female,65 to 74 years,Yes
"Clark County, Illinois",Clark, Illinois,B27002_054,262,Female,65 to 74 years,No
"Clark County, Illinois",Clark, Illinois,B27002_056,506,Female,75 years and over,Yes
"Clark County, Illinois",Clark, Illinois,B27002_057,203,Female,75 years and over,No
"Clay County, Illinois",Clay, Illinois,B27002_004,237,Male,Under 6 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_005,321,Male,Under 6 years,No
"Clay County, Illinois",Clay, Illinois,B27002_007,555,Male,6 to 18 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_008,448,Male,6 to 18 years,No
"Clay County, Illinois",Clay, Illinois,B27002_010,420,Male,19 to 25 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_011,158,Male,19 to 25 years,No
"Clay County, Illinois",Clay, Illinois,B27002_013,415,Male,26 to 34 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_014,236,Male,26 to 34 years,No
"Clay County, Illinois",Clay, Illinois,B27002_016,574,Male,35 to 44 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_017,177,Male,35 to 44 years,No
"Clay County, Illinois",Clay, Illinois,B27002_019,619,Male,45 to 54 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_020,275,Male,45 to 54 years,No
"Clay County, Illinois",Clay, Illinois,B27002_022,568,Male,55 to 64 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_023,405,Male,55 to 64 years,No
"Clay County, Illinois",Clay, Illinois,B27002_025,415,Male,65 to 74 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_026,275,Male,65 to 74 years,No
"Clay County, Illinois",Clay, Illinois,B27002_028,322,Male,75 years and over,Yes
"Clay County, Illinois",Clay, Illinois,B27002_029,102,Male,75 years and over,No
"Clay County, Illinois",Clay, Illinois,B27002_032,181,Female,Under 6 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_033,272,Female,Under 6 years,No
"Clay County, Illinois",Clay, Illinois,B27002_035,594,Female,6 to 18 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_036,462,Female,6 to 18 years,No
"Clay County, Illinois",Clay, Illinois,B27002_038,321,Female,19 to 25 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_039,162,Female,19 to 25 years,No
"Clay County, Illinois",Clay, Illinois,B27002_041,374,Female,26 to 34 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_042,268,Female,26 to 34 years,No
"Clay County, Illinois",Clay, Illinois,B27002_044,465,Female,35 to 44 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_045,279,Female,35 to 44 years,No
"Clay County, Illinois",Clay, Illinois,B27002_047,575,Female,45 to 54 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_048,259,Female,45 to 54 years,No
"Clay County, Illinois",Clay, Illinois,B27002_050,811,Female,55 to 64 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_051,241,Female,55 to 64 years,No
"Clay County, Illinois",Clay, Illinois,B27002_053,434,Female,65 to 74 years,Yes
"Clay County, Illinois",Clay, Illinois,B27002_054,314,Female,65 to 74 years,No
"Clay County, Illinois",Clay, Illinois,B27002_056,470,Female,75 years and over,Yes
"Clay County, Illinois",Clay, Illinois,B27002_057,166,Female,75 years and over,No
"Clinton County, Illinois",Clinton, Illinois,B27002_004,930,Male,Under 6 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_005,429,Male,Under 6 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_007,2319,Male,6 to 18 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_008,769,Male,6 to 18 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_010,1204,Male,19 to 25 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_011,137,Male,19 to 25 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_013,1498,Male,26 to 34 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_014,640,Male,26 to 34 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_016,1674,Male,35 to 44 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_017,353,Male,35 to 44 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_019,2169,Male,45 to 54 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_020,398,Male,45 to 54 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_022,2170,Male,55 to 64 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_023,361,Male,55 to 64 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_025,989,Male,65 to 74 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_026,524,Male,65 to 74 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_028,861,Male,75 years and over,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_029,241,Male,75 years and over,No
"Clinton County, Illinois",Clinton, Illinois,B27002_032,883,Female,Under 6 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_033,282,Female,Under 6 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_035,2144,Female,6 to 18 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_036,671,Female,6 to 18 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_038,1048,Female,19 to 25 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_039,386,Female,19 to 25 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_041,1472,Female,26 to 34 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_042,469,Female,26 to 34 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_044,1777,Female,35 to 44 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_045,412,Female,35 to 44 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_047,2226,Female,45 to 54 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_048,329,Female,45 to 54 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_050,2155,Female,55 to 64 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_051,412,Female,55 to 64 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_053,1210,Female,65 to 74 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_054,518,Female,65 to 74 years,No
"Clinton County, Illinois",Clinton, Illinois,B27002_056,1056,Female,75 years and over,Yes
"Clinton County, Illinois",Clinton, Illinois,B27002_057,430,Female,75 years and over,No
"Coles County, Illinois",Coles, Illinois,B27002_004,619,Male,Under 6 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_005,806,Male,Under 6 years,No
"Coles County, Illinois",Coles, Illinois,B27002_007,2125,Male,6 to 18 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_008,1638,Male,6 to 18 years,No
"Coles County, Illinois",Coles, Illinois,B27002_010,3400,Male,19 to 25 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_011,999,Male,19 to 25 years,No
"Coles County, Illinois",Coles, Illinois,B27002_013,1912,Male,26 to 34 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_014,1057,Male,26 to 34 years,No
"Coles County, Illinois",Coles, Illinois,B27002_016,1804,Male,35 to 44 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_017,944,Male,35 to 44 years,No
"Coles County, Illinois",Coles, Illinois,B27002_019,2142,Male,45 to 54 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_020,570,Male,45 to 54 years,No
"Coles County, Illinois",Coles, Illinois,B27002_022,2336,Male,55 to 64 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_023,804,Male,55 to 64 years,No
"Coles County, Illinois",Coles, Illinois,B27002_025,1322,Male,65 to 74 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_026,816,Male,65 to 74 years,No
"Coles County, Illinois",Coles, Illinois,B27002_028,914,Male,75 years and over,Yes
"Coles County, Illinois",Coles, Illinois,B27002_029,459,Male,75 years and over,No
"Coles County, Illinois",Coles, Illinois,B27002_032,653,Female,Under 6 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_033,769,Female,Under 6 years,No
"Coles County, Illinois",Coles, Illinois,B27002_035,2039,Female,6 to 18 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_036,1849,Female,6 to 18 years,No
"Coles County, Illinois",Coles, Illinois,B27002_038,3550,Female,19 to 25 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_039,939,Female,19 to 25 years,No
"Coles County, Illinois",Coles, Illinois,B27002_041,2013,Female,26 to 34 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_042,1220,Female,26 to 34 years,No
"Coles County, Illinois",Coles, Illinois,B27002_044,1670,Female,35 to 44 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_045,1000,Female,35 to 44 years,No
"Coles County, Illinois",Coles, Illinois,B27002_047,1996,Female,45 to 54 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_048,940,Female,45 to 54 years,No
"Coles County, Illinois",Coles, Illinois,B27002_050,2493,Female,55 to 64 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_051,834,Female,55 to 64 years,No
"Coles County, Illinois",Coles, Illinois,B27002_053,1490,Female,65 to 74 years,Yes
"Coles County, Illinois",Coles, Illinois,B27002_054,854,Female,65 to 74 years,No
"Coles County, Illinois",Coles, Illinois,B27002_056,1402,Female,75 years and over,Yes
"Coles County, Illinois",Coles, Illinois,B27002_057,666,Female,75 years and over,No
"Cook County, Illinois",Cook, Illinois,B27002_004,104936,Male,Under 6 years,Yes
"Cook County, Illinois",Cook, Illinois,B27002_005,92987,Male,Under 6 years,No
