zip,type,primary_city,acceptable_cities,state,county,latitude,longitude
01378,STANDARD,Warwick,Orange,MA,Franklin County,42.68,-72.33
01379,STANDARD,Wendell,NA,MA,Franklin County,42.55,-72.4
01380,STANDARD,Wendell Depot,NA,MA,Franklin County,42.58,-72.37
01420,STANDARD,Fitchburg,NA,MA,Worcester County,42.58,-71.81
01430,STANDARD,Ashburnham,NA,MA,Worcester County,42.63,-71.9
01431,STANDARD,Ashby,NA,MA,Middlesex County,42.68,-71.81
01432,STANDARD,Ayer,NA,MA,Middlesex County,42.56,-71.58
01434,STANDARD,Devens,Ayer,MA,Worcester County,42.53,-71.61
01436,STANDARD,Baldwinville,NA,MA,Worcester County,42.6,-72.07
01438,PO BOX,East Templeton,E Templeton,MA,Worcester County,42.56,-72.03
01440,STANDARD,Gardner,NA,MA,Worcester County,42.58,-71.98
01441,UNIQUE,Westminster,NA,MA,Worcester County,42.58,-71.98
01450,STANDARD,Groton,NA,MA,Middlesex County,42.6,-71.57
01451,STANDARD,Harvard,NA,MA,Worcester County,42.5,-71.58
01452,STANDARD,Hubbardston,NA,MA,Worcester County,42.48,-72.01
01453,STANDARD,Leominster,NA,MA,Worcester County,42.51,-71.77
01460,STANDARD,Littleton,NA,MA,Middlesex County,42.53,-71.47
01462,STANDARD,Lunenburg,NA,MA,Worcester County,42.59,-71.72
01463,STANDARD,Pepperell,NA,MA,Middlesex County,42.66,-71.58
01464,STANDARD,Shirley,"Shirley Center, Shirley Ctr",MA,Middlesex County,42.54,-71.65
01467,PO BOX,Still River,NA,MA,Worcester County,42.49,-71.61
01468,STANDARD,Templeton,NA,MA,Worcester County,42.55,-72.06
01469,STANDARD,Townsend,NA,MA,Middlesex County,42.66,-71.7
01470,UNIQUE,Groton,NA,MA,Middlesex County,42.6,-71.57
01471,UNIQUE,Groton,NA,MA,Middlesex County,42.6,-71.57
01472,PO BOX,West Groton,NA,MA,Middlesex County,42.61,-71.62
01473,STANDARD,Westminster,NA,MA,Worcester County,42.55,-71.9
01474,STANDARD,West Townsend,"Townsend, W Townsend",MA,Middlesex County,42.66,-71.74
01475,STANDARD,Winchendon,NA,MA,Worcester County,42.68,-72.04
01477,PO BOX,Winchendon Springs,Winchdon Spgs,MA,Worcester County,42.69,-72.01
01501,STANDARD,Auburn,NA,MA,Worcester County,42.2,-71.83
01503,STANDARD,Berlin,NA,MA,Worcester County,42.38,-71.63
01504,STANDARD,Blackstone,NA,MA,Worcester County,42.04,-71.53
01505,STANDARD,Boylston,NA,MA,Worcester County,42.35,-71.73
01506,STANDARD,Brookfield,NA,MA,Worcester County,42.21,-72.1
01507,STANDARD,Charlton,NA,MA,Worcester County,42.13,-71.96
01508,PO BOX,Charlton City,NA,MA,Worcester County,42.13,-71.96
01509,PO BOX,Charlton Depot,"Charlton Dept, Charlton Dpt",MA,Worcester County,42.13,-71.96
01510,STANDARD,Clinton,NA,MA,Worcester County,42.41,-71.68
01515,STANDARD,East Brookfield,E Brookfield,MA,Worcester County,42.22,-72.04
01516,STANDARD,Douglas,East Douglas,MA,Worcester County,42.05,-71.73
01517,PO BOX,East Princeton,E Princeton,MA,Worcester County,42.46,-71.89
01518,STANDARD,Fiskdale,Sturbridge,MA,Worcester County,42.12,-72.11
01519,STANDARD,Grafton,NA,MA,Worcester County,42.2,-71.68
01520,STANDARD,Holden,NA,MA,Worcester County,42.35,-71.85
01521,STANDARD,Holland,Fiskdale,MA,Hampden County,42.05,-72.15
01522,STANDARD,Jefferson,NA,MA,Worcester County,42.38,-71.87
01523,STANDARD,Lancaster,NA,MA,Worcester County,42.45,-71.66
01524,STANDARD,Leicester,NA,MA,Worcester County,42.25,-71.9
01525,PO BOX,Linwood,NA,MA,Worcester County,42.11,-71.63
01526,PO BOX,Manchaug,NA,MA,Worcester County,42.12,-71.76
01527,STANDARD,Millbury,NA,MA,Worcester County,42.19,-71.76
01529,STANDARD,Millville,NA,MA,Worcester County,42.03,-71.58
01531,STANDARD,New Braintree,NA,MA,Worcester County,42.31,-72.13
01532,STANDARD,Northborough,NA,MA,Worcester County,42.31,-71.64
01534,STANDARD,Northbridge,NA,MA,Worcester County,42.15,-71.65
01535,STANDARD,North Brookfield,N Brookfield,MA,Worcester County,42.27,-72.08
01536,STANDARD,North Grafton,NA,MA,Worcester County,42.23,-71.69
01537,STANDARD,North Oxford,NA,MA,Worcester County,42.16,-71.88
01538,PO BOX,North Uxbridge,N Uxbridge,MA,Worcester County,42.05,-71.64
01540,STANDARD,Oxford,NA,MA,Worcester County,42.11,-71.87
01541,STANDARD,Princeton,NA,MA,Worcester County,42.45,-71.86
01542,STANDARD,Rochdale,NA,MA,Worcester County,42.2,-71.9
01543,STANDARD,Rutland,NA,MA,Worcester County,42.36,-71.95
01545,STANDARD,Shrewsbury,NA,MA,Worcester County,42.3,-71.71
01546,UNIQUE,Shrewsbury,NA,MA,Worcester County,42.3,-71.71
01550,STANDARD,Southbridge,NA,MA,Worcester County,42.08,-72.03
01560,STANDARD,South Grafton,NA,MA,Worcester County,42.17,-71.68
01561,PO BOX,South Lancaster,S Lancaster,MA,Worcester County,42.44,-71.69
01562,STANDARD,Spencer,NA,MA,Worcester County,42.24,-71.99
01564,STANDARD,Sterling,NA,MA,Worcester County,42.43,-71.75
01566,STANDARD,Sturbridge,NA,MA,Worcester County,42.09,-72.06
01568,STANDARD,Upton,NA,MA,Worcester County,42.17,-71.61
01569,STANDARD,Uxbridge,NA,MA,Worcester County,42.08,-71.6
01570,STANDARD,Webster,Dudley Hill,MA,Worcester County,42.04,-71.87
01571,STANDARD,Dudley,NA,MA,Worcester County,42.05,-71.93
01580,UNIQUE,Westborough,NA,MA,Worcester County,42.26,-71.61
01581,STANDARD,Westborough,NA,MA,Worcester County,42.26,-71.61
01582,UNIQUE,Westborough,NA,MA,Worcester County,42.26,-71.61
01583,STANDARD,West Boylston,NA,MA,Worcester County,42.36,-71.78
01585,STANDARD,West Brookfield,W Brookfield,MA,Worcester County,42.23,-72.14
01586,PO BOX,West Millbury,Millbury,MA,Worcester County,42.19,-71.76
01588,STANDARD,Whitinsville,Linwood,MA,Worcester County,42.11,-71.67
01590,STANDARD,Sutton,"Wilkinsonvile, Wilkinsonville",MA,Worcester County,42.15,-71.76
01601,PO BOX,Worcester,NA,MA,Worcester County,42.26,-71.8
01602,STANDARD,Worcester,NA,MA,Worcester County,42.27,-71.85
01603,STANDARD,Worcester,NA,MA,Worcester County,42.24,-71.84
01604,STANDARD,Worcester,NA,MA,Worcester County,42.25,-71.77
01605,STANDARD,Worcester,NA,MA,Worcester County,42.29,-71.79
01606,STANDARD,Worcester,NA,MA,Worcester County,42.32,-71.8
01607,STANDARD,Worcester,NA,MA,Worcester County,42.23,-71.79
01608,STANDARD,Worcester,NA,MA,Worcester County,42.26,-71.8
01609,STANDARD,Worcester,NA,MA,Worcester County,42.29,-71.83
01610,STANDARD,Worcester,NA,MA,Worcester County,42.25,-71.81
01611,STANDARD,Cherry Valley,NA,MA,Worcester County,42.23,-71.87
01612,STANDARD,Paxton,Worcester,MA,Worcester County,42.31,-71.93
01613,PO BOX,Worcester,NA,MA,Worcester County,42.26,-71.8
01614,PO BOX,Worcester,NA,MA,Worcester County,42.26,-71.8
01615,PO BOX,Worcester,NA,MA,Worcester County,42.26,-71.8
01653,UNIQUE,Worcester,NA,MA,Worcester County,42.26,-71.8
01654,UNIQUE,Worcester,NA,MA,Worcester County,42.26,-71.8
01655,STANDARD,Worcester,NA,MA,Worcester County,42.26,-71.8
01701,STANDARD,Framingham,NA,MA,Middlesex County,42.3,-71.43
01702,STANDARD,Framingham,NA,MA,Middlesex County,42.28,-71.44
01703,PO BOX,Framingham,NA,MA,Middlesex County,42.3,-71.43
01704,PO BOX,Framingham,NA,MA,Middlesex County,42.3,-71.43
01705,PO BOX,Framingham,NA,MA,Middlesex County,42.3,-71.43
01718,STANDARD,Village Of Nagog Woods,"Acton, Vlg Nagog Wds",MA,Middlesex County,42.52,-71.43
01719,STANDARD,Boxborough,"Acton, Boxboro",MA,Middlesex County,42.5,-71.5
01720,STANDARD,Acton,NA,MA,Middlesex County,42.48,-71.46
01721,STANDARD,Ashland,NA,MA,Middlesex County,42.25,-71.46
01730,STANDARD,Bedford,NA,MA,Middlesex County,42.48,-71.26
01731,STANDARD,Hanscom Afb,Bedford,MA,Middlesex County,42.46,-71.28
01740,STANDARD,Bolton,NA,MA,Worcester County,42.43,-71.6
01741,STANDARD,Carlisle,NA,MA,Middlesex County,42.53,-71.35
01742,STANDARD,Concord,NA,MA,Middlesex County,42.45,-71.35
01745,STANDARD,Fayville,Southborough,MA,Worcester County,42.29,-71.5
01746,STANDARD,Holliston,NA,MA,Middlesex County,42.2,-71.43
01747,STANDARD,Hopedale,NA,MA,Worcester County,42.12,-71.54
01748,STANDARD,Hopkinton,NA,MA,Middlesex County,42.22,-71.52
01749,STANDARD,Hudson,NA,MA,Middlesex County,42.39,-71.56
01752,STANDARD,Marlborough,NA,MA,Middlesex County,42.34,-71.54
01754,STANDARD,Maynard,NA,MA,Middlesex County,42.42,-71.45
01756,STANDARD,Mendon,NA,MA,Worcester County,42.1,-71.55
01757,STANDARD,Milford,NA,MA,Worcester County,42.14,-71.51
01760,STANDARD,Natick,NA,MA,Middlesex County,42.28,-71.35
01770,STANDARD,Sherborn,NA,MA,Middlesex County,42.23,-71.36
01772,STANDARD,Southborough,NA,MA,Worcester County,42.3,-71.51
01773,STANDARD,Lincoln,NA,MA,Middlesex County,42.41,-71.3
01775,STANDARD,Stow,NA,MA,Middlesex County,42.43,-71.5
01776,STANDARD,Sudbury,NA,MA,Middlesex County,42.36,-71.4
01778,STANDARD,Wayland,NA,MA,Middlesex County,42.36,-71.36
01784,PO BOX,Woodville,NA,MA,Middlesex County,42.23,-71.55
01801,STANDARD,Woburn,NA,MA,Middlesex County,42.48,-71.15
01803,STANDARD,Burlington,NA,MA,Middlesex County,42.5,-71.2
01805,UNIQUE,Burlington,NA,MA,Middlesex County,42.5,-71.2
01806,UNIQUE,Woburn,At&t,MA,Middlesex County,42.47,-71.15
01807,UNIQUE,Woburn,NA,MA,Middlesex County,42.48,-71.15
01808,UNIQUE,Woburn,NA,MA,Middlesex County,42.5,-71.12
01810,STANDARD,Andover,NA,MA,Essex County,42.65,-71.14
01812,UNIQUE,Andover,NA,MA,Essex County,42.65,-71.14
01813,UNIQUE,Woburn,NA,MA,Middlesex County,42.48,-71.15
01815,UNIQUE,Woburn,NA,MA,Middlesex County,42.48,-71.15
01821,STANDARD,Billerica,NA,MA,Middlesex County,42.55,-71.26
01822,PO BOX,Billerica,NA,MA,Middlesex County,42.55,-71.26
01824,STANDARD,Chelmsford,"Kates Corner, S Chelmsford",MA,Middlesex County,42.59,-71.36
01826,STANDARD,Dracut,NA,MA,Middlesex County,42.68,-71.3
01827,STANDARD,Dunstable,NA,MA,Middlesex County,42.66,-71.48
01830,STANDARD,Haverhill,NA,MA,Essex County,42.78,-71.08
01831,PO BOX,Haverhill,NA,MA,Essex County,42.78,-71.08
01832,STANDARD,Haverhill,NA,MA,Essex County,42.79,-71.13
01833,STANDARD,Georgetown,Haverhill,MA,Essex County,42.73,-70.98
01834,STANDARD,Groveland,NA,MA,Essex County,42.75,-71.03
01835,STANDARD,Haverhill,"Bradford, Ward Hill",MA,Essex County,42.75,-71.09
01840,STANDARD,Lawrence,NA,MA,Essex County,42.71,-71.16
01841,STANDARD,Lawrence,NA,MA,Essex County,42.71,-71.16
01842,PO BOX,Lawrence,NA,MA,Essex County,42.7,-71.16
01843,STANDARD,Lawrence,NA,MA,Essex County,42.7,-71.16
01844,STANDARD,Methuen,NA,MA,Essex County,42.74,-71.18
01845,STANDARD,North Andover,NA,MA,Essex County,42.7,-71.11
01850,STANDARD,Lowell,NA,MA,Middlesex County,42.66,-71.3
01851,STANDARD,Lowell,NA,MA,Middlesex County,42.63,-71.32
01852,STANDARD,Lowell,NA,MA,Middlesex County,42.63,-71.3
01853,PO BOX,Lowell,NA,MA,Middlesex County,42.63,-71.32
01854,STANDARD,Lowell,NA,MA,Middlesex County,42.65,-71.35
01860,STANDARD,Merrimac,NA,MA,Essex County,42.83,-71
01862,STANDARD,North Billerica,N Billerica,MA,Middlesex County,42.58,-71.3
01863,STANDARD,North Chelmsford,N Chelmsford,MA,Middlesex County,42.63,-71.39
01864,STANDARD,North Reading,NA,MA,Middlesex County,42.58,-71.08
01865,PO BOX,Nutting Lake,NA,MA,Middlesex County,42.54,-71.25
01866,PO BOX,Pinehurst,NA,MA,Middlesex County,42.53,-71.23
01867,STANDARD,Reading,NA,MA,Middlesex County,42.53,-71.1
01876,STANDARD,Tewksbury,NA,MA,Middlesex County,42.61,-71.23
01879,STANDARD,Tyngsboro,NA,MA,Middlesex County,42.68,-71.41
01880,STANDARD,Wakefield,NA,MA,Middlesex County,42.5,-71.06
01885,PO BOX,West Boxford,NA,MA,Essex County,42.67,-71.03
01886,STANDARD,Westford,NA,MA,Middlesex County,42.58,-71.43
01887,STANDARD,Wilmington,NA,MA,Middlesex County,42.55,-71.16
01888,PO BOX,Woburn,NA,MA,Middlesex County,42.48,-71.15
01889,UNIQUE,North Reading,NA,MA,Middlesex County,42.56,-71.06
01890,STANDARD,Winchester,NA,MA,Middlesex County,42.45,-71.14
01899,UNIQUE,Andover,NA,MA,Essex County,42.65,-71.14
01901,STANDARD,Lynn,NA,MA,Essex County,42.46,-70.95
01902,STANDARD,Lynn,NA,MA,Essex County,42.47,-70.94
01903,PO BOX,Lynn,NA,MA,Essex County,42.47,-70.96
01904,STANDARD,Lynn,East Lynn,MA,Essex County,42.47,-70.96
01905,STANDARD,Lynn,West Lynn,MA,Essex County,42.47,-70.98
01906,STANDARD,Saugus,NA,MA,Essex County,42.46,-71.01
01907,STANDARD,Swampscott,NA,MA,Essex County,42.47,-70.91
01908,STANDARD,Nahant,NA,MA,Essex County,42.43,-70.93
01910,UNIQUE,Lynn,NA,MA,Essex County,42.47,-70.96
01913,STANDARD,Amesbury,NA,MA,Essex County,42.85,-70.92
01915,STANDARD,Beverly,NA,MA,Essex County,42.57,-70.87
01921,STANDARD,Boxford,NA,MA,Essex County,42.67,-70.98
01922,STANDARD,Byfield,Newbury,MA,Essex County,42.75,-70.93
01923,STANDARD,Danvers,NA,MA,Essex County,42.57,-70.95
01929,STANDARD,Essex,NA,MA,Essex County,42.63,-70.77
01930,STANDARD,Gloucester,NA,MA,Essex County,42.62,-70.66
01931,PO BOX,Gloucester,NA,MA,Essex County,42.62,-70.66
01936,PO BOX,Hamilton,NA,MA,Essex County,42.61,-70.86
01937,PO BOX,Hathorne,NA,MA,Essex County,42.59,-70.98
01938,STANDARD,Ipswich,NA,MA,Essex County,42.67,-70.83
01940,STANDARD,Lynnfield,NA,MA,Essex County,42.53,-71.04
01944,STANDARD,Manchester,Manchester By The Sea,MA,Essex County,42.56,-70.76
01945,STANDARD,Marblehead,NA,MA,Essex County,42.5,-70.85
01949,STANDARD,Middleton,NA,MA,Essex County,42.6,-71.01
01950,STANDARD,Newburyport,NA,MA,Essex County,42.81,-70.88
01951,STANDARD,Newbury,Newburyport,MA,Essex County,42.77,-70.85
01952,STANDARD,Salisbury,"Salisbury Bch, Salisbury Beach",MA,Essex County,42.83,-70.84
01960,STANDARD,Peabody,NA,MA,Essex County,42.53,-70.97
01961,PO BOX,Peabody,NA,MA,Essex County,42.53,-70.97
01965,PO BOX,Prides Crossing,Prides Crssng,MA,Essex County,42.56,-70.86
01966,STANDARD,Rockport,NA,MA,Essex County,42.64,-70.61
01969,STANDARD,Rowley,NA,MA,Essex County,42.72,-70.89
01970,STANDARD,Salem,NA,MA,Essex County,42.51,-70.9
01971,PO BOX,Salem,NA,MA,Essex County,42.51,-70.89
01982,STANDARD,South Hamilton,S Hamilton,MA,Essex County,42.62,-70.86
01983,STANDARD,Topsfield,NA,MA,Essex County,42.63,-70.95
01984,STANDARD,Wenham,NA,MA,Essex County,42.6,-70.88
01985,STANDARD,West Newbury,NA,MA,Essex County,42.8,-71
02018,PO BOX,Accord,Hingham,MA,Plymouth County,42.17,-70.88
02019,STANDARD,Bellingham,NA,MA,Norfolk County,42.09,-71.47
02020,PO BOX,Brant Rock,NA,MA,Plymouth County,42.08,-70.64
02021,STANDARD,Canton,NA,MA,Norfolk County,42.15,-71.13
02025,STANDARD,Cohasset,NA,MA,Norfolk County,42.23,-70.8
02026,STANDARD,Dedham,NA,MA,Norfolk County,42.24,-71.17
02027,PO BOX,Dedham,NA,MA,Norfolk County,42.24,-71.17
02030,STANDARD,Dover,NA,MA,Norfolk County,42.24,-71.27
02031,STANDARD,East Mansfield,"Mansfield, E Mansfield",MA,Bristol County,42.02,-71.17
02032,STANDARD,East Walpole,NA,MA,Norfolk County,42.15,-71.21
02035,STANDARD,Foxboro,Foxborough,MA,Norfolk County,42.06,-71.24
02038,STANDARD,Franklin,NA,MA,Norfolk County,42.08,-71.38
02040,PO BOX,Greenbush,Scituate,MA,Plymouth County,42.19,-70.76
02041,PO BOX,Green Harbor,NA,MA,Plymouth County,42.1,-70.71
02043,STANDARD,Hingham,NA,MA,Plymouth County,42.23,-70.88
02044,UNIQUE,Hingham,NA,MA,Plymouth County,42.23,-70.88
02045,STANDARD,Hull,NA,MA,Plymouth County,42.3,-70.9
02047,PO BOX,Humarock,NA,MA,Plymouth County,42.13,-70.69
02048,STANDARD,Mansfield,NA,MA,Bristol County,42.02,-71.21
02050,STANDARD,Marshfield,NA,MA,Plymouth County,42.09,-70.7
02051,PO BOX,Marshfield Hills,Marshfld Hls,MA,Plymouth County,42.15,-70.73
02052,STANDARD,Medfield,NA,MA,Norfolk County,42.18,-71.3
02053,STANDARD,Medway,NA,MA,Norfolk County,42.16,-71.43
02054,STANDARD,Millis,NA,MA,Norfolk County,42.16,-71.35
02055,PO BOX,Minot,Scituate,MA,Plymouth County,42.19,-70.76
02056,STANDARD,Norfolk,NA,MA,Norfolk County,42.11,-71.31
02059,PO BOX,North Marshfield,N Marshfield,MA,Plymouth County,42.1,-70.71
02060,PO BOX,North Scituate,"N Scituate, Scituate",MA,Plymouth County,42.21,-70.76
02061,STANDARD,Norwell,NA,MA,Plymouth County,42.16,-70.78
02062,STANDARD,Norwood,NA,MA,Norfolk County,42.18,-71.19
02065,PO BOX,Ocean Bluff,Marshfield,MA,Plymouth County,42.1,-70.71
02066,STANDARD,Scituate,NA,MA,Plymouth County,42.18,-70.73
02067,STANDARD,Sharon,NA,MA,Norfolk County,42.11,-71.18
02070,PO BOX,Sheldonville,NA,MA,Norfolk County,42.05,-71.35
02071,STANDARD,South Walpole,NA,MA,Norfolk County,42.1,-71.27
02072,STANDARD,Stoughton,NA,MA,Norfolk County,42.11,-71.1
02081,STANDARD,Walpole,NA,MA,Norfolk County,42.13,-71.24
02090,STANDARD,Westwood,NA,MA,Norfolk County,42.21,-71.21
02093,STANDARD,Wrentham,NA,MA,Norfolk County,42.06,-71.33
02108,STANDARD,Boston,NA,MA,Suffolk County,42.36,-71.06
02109,STANDARD,Boston,NA,MA,Suffolk County,42.37,-71.05
02110,STANDARD,Boston,NA,MA,Suffolk County,42.36,-71.05
02111,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.06
02112,PO BOX,Boston,NA,MA,Suffolk County,42.35,-71.06
02113,STANDARD,Boston,NA,MA,Suffolk County,42.37,-71.06
02114,STANDARD,Boston,NA,MA,Suffolk County,42.36,-71.07
02115,STANDARD,Boston,NA,MA,Suffolk County,42.34,-71.1
02116,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.08
02117,PO BOX,Boston,NA,MA,Suffolk County,42.35,-71.06
02118,STANDARD,Boston,Roxbury,MA,Suffolk County,42.34,-71.07
02119,STANDARD,Roxbury,Boston,MA,Suffolk County,42.32,-71.09
02120,STANDARD,Roxbury Crossing,"Boston, Mission Hill, Roxbury, Roxbury Xing",MA,Suffolk County,42.33,-71.1
02121,STANDARD,Dorchester,"Boston, Grove Hall",MA,Suffolk County,42.31,-71.09
02122,STANDARD,Dorchester,Boston,MA,Suffolk County,42.29,-71.04
02123,PO BOX,Boston,NA,MA,Suffolk County,42.35,-71.06
02124,STANDARD,Dorchester Center,"Boston, Dorchester, Dorchestr Ctr",MA,Suffolk County,42.29,-71.07
02125,STANDARD,Dorchester,"Boston, Uphams Corner",MA,Suffolk County,42.32,-71.06
02126,STANDARD,Mattapan,Boston,MA,Suffolk County,42.27,-71.1
02127,STANDARD,Boston,South Boston,MA,Suffolk County,42.33,-71.04
02128,STANDARD,Boston,East Boston,MA,Suffolk County,42.36,-71.01
02129,STANDARD,Charlestown,Boston,MA,Suffolk County,42.38,-71.06
02130,STANDARD,Jamaica Plain,Boston,MA,Suffolk County,42.3,-71.11
02131,STANDARD,Roslindale,Boston,MA,Suffolk County,42.28,-71.13
02132,STANDARD,West Roxbury,Boston,MA,Suffolk County,42.28,-71.16
02133,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.06
02134,STANDARD,Allston,Boston,MA,Suffolk County,42.35,-71.13
02135,STANDARD,Brighton,Boston,MA,Suffolk County,42.35,-71.15
02136,STANDARD,Hyde Park,"Boston, Readville",MA,Suffolk County,42.26,-71.13
02137,PO BOX,Readville,"Boston, Hyde Park",MA,Suffolk County,42.25,-71.12
02138,STANDARD,Cambridge,NA,MA,Middlesex County,42.38,-71.14
02139,STANDARD,Cambridge,NA,MA,Middlesex County,42.37,-71.11
02140,STANDARD,Cambridge,"N Cambridge, North Cambridge",MA,Middlesex County,42.39,-71.13
02141,STANDARD,Cambridge,"E Cambridge, East Cambridge",MA,Middlesex County,42.37,-71.08
02142,STANDARD,Cambridge,NA,MA,Middlesex County,42.36,-71.08
02143,STANDARD,Somerville,NA,MA,Middlesex County,42.38,-71.1
02144,STANDARD,Somerville,"W Somerville, West Somerville",MA,Middlesex County,42.4,-71.12
02145,STANDARD,Somerville,Winter Hill,MA,Middlesex County,42.39,-71.1
02148,STANDARD,Malden,NA,MA,Middlesex County,42.43,-71.05
02149,STANDARD,Everett,NA,MA,Middlesex County,42.4,-71.05
02150,STANDARD,Chelsea,NA,MA,Suffolk County,42.39,-71.03
02151,STANDARD,Revere,NA,MA,Suffolk County,42.41,-70.99
02152,STANDARD,Winthrop,NA,MA,Suffolk County,42.37,-70.98
02153,PO BOX,Medford,"Tufts Univ, Tufts University",MA,Middlesex County,42.42,-71.1
02155,STANDARD,Medford,NA,MA,Middlesex County,42.42,-71.1
02156,PO BOX,West Medford,NA,MA,Middlesex County,42.42,-71.13
02163,STANDARD,Boston,Cambridge,MA,Suffolk County,42.37,-71.12
02169,STANDARD,Quincy,NA,MA,Norfolk County,42.26,-71
02170,STANDARD,Quincy,Wollaston,MA,Norfolk County,42.27,-71.02
02171,STANDARD,Quincy,"North Quincy, Squantum",MA,Norfolk County,42.29,-71.02
02176,STANDARD,Melrose,NA,MA,Middlesex County,42.45,-71.05
02180,STANDARD,Stoneham,NA,MA,Middlesex County,42.47,-71.09
02184,STANDARD,Braintree,NA,MA,Norfolk County,42.2,-71
02185,PO BOX,Braintree,NA,MA,Norfolk County,42.2,-71
02186,STANDARD,Milton,NA,MA,Norfolk County,42.24,-71.08
02187,PO BOX,Milton Village,Milton Vlg,MA,Norfolk County,42.26,-71.08
02188,STANDARD,Weymouth,NA,MA,Norfolk County,42.2,-70.96
02189,STANDARD,East Weymouth,Weymouth,MA,Norfolk County,42.2,-70.94
02190,STANDARD,South Weymouth,"S Weymouth, Weymouth",MA,Norfolk County,42.17,-70.95
02191,STANDARD,North Weymouth,"N Weymouth, Weymouth",MA,Norfolk County,42.24,-70.94
02196,PO BOX,Boston,NA,MA,Suffolk County,42.35,-71.06
02199,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.08
02201,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02203,STANDARD,Boston,NA,MA,Suffolk County,42.36,-71.06
02204,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02205,PO BOX,Boston,NA,MA,Suffolk County,42.35,-71.06
02206,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02207,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.05
02210,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.04
02211,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02212,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02215,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.1
02216,UNIQUE,Boston,NA,MA,Suffolk County,42.34,-71.07
02217,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02222,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.06
02228,PO BOX,East Boston,Boston,MA,Suffolk County,42.35,-71.06
02238,PO BOX,Cambridge,"Harvard Sq, Harvard Square",MA,Middlesex County,42.37,-71.11
02239,UNIQUE,Cambridge,Com/energy Services,MA,Middlesex County,42.36,-71.1
02241,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02266,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02269,PO BOX,Quincy,NA,MA,Norfolk County,42.26,-71
02283,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.06
02284,STANDARD,Boston,NA,MA,Suffolk County,42.35,-71.06
02293,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02295,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02297,UNIQUE,Boston,NA,MA,Suffolk County,42.35,-71.06
02298,PO BOX,Boston,NA,MA,Suffolk County,42.34,-71.05
02301,STANDARD,Brockton,NA,MA,Plymouth County,42.08,-71.02
02302,STANDARD,Brockton,NA,MA,Plymouth County,42.09,-71
02303,PO BOX,Brockton,NA,MA,Plymouth County,42.08,-71.02
02304,PO BOX,Brockton,NA,MA,Plymouth County,42.08,-71.02
02305,PO BOX,Brockton,NA,MA,Plymouth County,42.08,-71.02
02322,STANDARD,Avon,NA,MA,Norfolk County,42.13,-71.05
02324,STANDARD,Bridgewater,NA,MA,Plymouth County,41.98,-70.97
02325,UNIQUE,Bridgewater,NA,MA,Plymouth County,41.98,-70.97
02327,PO BOX,Bryantville,NA,MA,Plymouth County,42.06,-70.8
02330,STANDARD,Carver,NA,MA,Plymouth County,41.88,-70.76
02331,PO BOX,Duxbury,NA,MA,Plymouth County,42.04,-70.67
02332,STANDARD,Duxbury,NA,MA,Plymouth County,42.04,-70.67
02333,STANDARD,East Bridgewater,"E Bridgewater, E Bridgewtr",MA,Plymouth County,42.03,-70.95
02334,PO BOX,Easton,NA,MA,Bristol County,42.03,-71.1
02337,PO BOX,Elmwood,NA,MA,Plymouth County,42.01,-70.96
02338,STANDARD,Halifax,NA,MA,Plymouth County,41.98,-70.86
02339,STANDARD,Hanover,NA,MA,Plymouth County,42.11,-70.81
02340,UNIQUE,Hanover,NA,MA,Plymouth County,42.11,-70.81
02341,STANDARD,Hanson,NA,MA,Plymouth County,42.06,-70.85
02343,STANDARD,Holbrook,NA,MA,Norfolk County,42.14,-71
02344,UNIQUE,Middleboro,Middleborough,MA,Plymouth County,41.86,-70.9
02345,PO BOX,Manomet,NA,MA,Plymouth County,41.92,-70.56
02346,STANDARD,Middleboro,NA,MA,Plymouth County,41.86,-70.9
02347,STANDARD,Lakeville,NA,MA,Plymouth County,41.85,-70.95
02348,UNIQUE,Lakeville,"Middleboro, Middleborough",MA,Plymouth County,41.86,-70.9
