County,State,variable,estimate,Sex,Age,HI_Coverage
Crawford, Indiana,B27001_019,691,Male,45 to 54 years,Yes
Crawford, Indiana,B27001_020,59,Male,45 to 54 years,No
Crawford, Indiana,B27001_022,816,Male,55 to 64 years,Yes
Crawford, Indiana,B27001_023,24,Male,55 to 64 years,No
Crawford, Indiana,B27001_025,646,Male,65 to 74 years,Yes
Crawford, Indiana,B27001_026,2,Male,65 to 74 years,No
Crawford, Indiana,B27001_028,319,Male,75 years and over,Yes
Crawford, Indiana,B27001_029,0,Male,75 years and over,No
Crawford, Indiana,B27001_032,300,Female,Under 6 years,Yes
Crawford, Indiana,B27001_033,26,Female,Under 6 years,No
Crawford, Indiana,B27001_035,865,Female,6 to 18 years,Yes
Crawford, Indiana,B27001_036,32,Female,6 to 18 years,No
Crawford, Indiana,B27001_038,317,Female,19 to 25 years,Yes
Crawford, Indiana,B27001_039,73,Female,19 to 25 years,No
Crawford, Indiana,B27001_041,415,Female,26 to 34 years,Yes
Crawford, Indiana,B27001_042,35,Female,26 to 34 years,No
Crawford, Indiana,B27001_044,526,Female,35 to 44 years,Yes
Crawford, Indiana,B27001_045,94,Female,35 to 44 years,No
Crawford, Indiana,B27001_047,635,Female,45 to 54 years,Yes
Crawford, Indiana,B27001_048,65,Female,45 to 54 years,No
Crawford, Indiana,B27001_050,762,Female,55 to 64 years,Yes
Crawford, Indiana,B27001_051,47,Female,55 to 64 years,No
Crawford, Indiana,B27001_053,592,Female,65 to 74 years,Yes
Crawford, Indiana,B27001_054,0,Female,65 to 74 years,No
Crawford, Indiana,B27001_056,381,Female,75 years and over,Yes
Crawford, Indiana,B27001_057,0,Female,75 years and over,No
Daviess, Indiana,B27001_004,1063,Male,Under 6 years,Yes
Daviess, Indiana,B27001_005,553,Male,Under 6 years,No
Daviess, Indiana,B27001_007,2586,Male,6 to 18 years,Yes
Daviess, Indiana,B27001_008,1138,Male,6 to 18 years,No
Daviess, Indiana,B27001_010,911,Male,19 to 25 years,Yes
Daviess, Indiana,B27001_011,440,Male,19 to 25 years,No
Daviess, Indiana,B27001_013,1186,Male,26 to 34 years,Yes
Daviess, Indiana,B27001_014,697,Male,26 to 34 years,No
Daviess, Indiana,B27001_016,1288,Male,35 to 44 years,Yes
Daviess, Indiana,B27001_017,458,Male,35 to 44 years,No
Daviess, Indiana,B27001_019,1618,Male,45 to 54 years,Yes
Daviess, Indiana,B27001_020,297,Male,45 to 54 years,No
Daviess, Indiana,B27001_022,1782,Male,55 to 64 years,Yes
Daviess, Indiana,B27001_023,247,Male,55 to 64 years,No
Daviess, Indiana,B27001_025,1278,Male,65 to 74 years,Yes
Daviess, Indiana,B27001_026,87,Male,65 to 74 years,No
Daviess, Indiana,B27001_028,763,Male,75 years and over,Yes
Daviess, Indiana,B27001_029,12,Male,75 years and over,No
Daviess, Indiana,B27001_032,978,Female,Under 6 years,Yes
Daviess, Indiana,B27001_033,565,Female,Under 6 years,No
Daviess, Indiana,B27001_035,2277,Female,6 to 18 years,Yes
Daviess, Indiana,B27001_036,947,Female,6 to 18 years,No
Daviess, Indiana,B27001_038,1000,Female,19 to 25 years,Yes
Daviess, Indiana,B27001_039,413,Female,19 to 25 years,No
Daviess, Indiana,B27001_041,1141,Female,26 to 34 years,Yes
Daviess, Indiana,B27001_042,580,Female,26 to 34 years,No
Daviess, Indiana,B27001_044,1296,Female,35 to 44 years,Yes
Daviess, Indiana,B27001_045,467,Female,35 to 44 years,No
Daviess, Indiana,B27001_047,1611,Female,45 to 54 years,Yes
Daviess, Indiana,B27001_048,271,Female,45 to 54 years,No
Daviess, Indiana,B27001_050,1668,Female,55 to 64 years,Yes
Daviess, Indiana,B27001_051,280,Female,55 to 64 years,No
Daviess, Indiana,B27001_053,1326,Female,65 to 74 years,Yes
Daviess, Indiana,B27001_054,51,Female,65 to 74 years,No
Daviess, Indiana,B27001_056,1145,Female,75 years and over,Yes
Daviess, Indiana,B27001_057,46,Female,75 years and over,No
Dearborn, Indiana,B27001_004,1666,Male,Under 6 years,Yes
Dearborn, Indiana,B27001_005,0,Male,Under 6 years,No
Dearborn, Indiana,B27001_007,4405,Male,6 to 18 years,Yes
Dearborn, Indiana,B27001_008,125,Male,6 to 18 years,No
Dearborn, Indiana,B27001_010,1651,Male,19 to 25 years,Yes
Dearborn, Indiana,B27001_011,297,Male,19 to 25 years,No
Dearborn, Indiana,B27001_013,1917,Male,26 to 34 years,Yes
Dearborn, Indiana,B27001_014,448,Male,26 to 34 years,No
Dearborn, Indiana,B27001_016,2559,Male,35 to 44 years,Yes
Dearborn, Indiana,B27001_017,349,Male,35 to 44 years,No
Dearborn, Indiana,B27001_019,3531,Male,45 to 54 years,Yes
Dearborn, Indiana,B27001_020,168,Male,45 to 54 years,No
Dearborn, Indiana,B27001_022,3464,Male,55 to 64 years,Yes
Dearborn, Indiana,B27001_023,106,Male,55 to 64 years,No
Dearborn, Indiana,B27001_025,2402,Male,65 to 74 years,Yes
Dearborn, Indiana,B27001_026,0,Male,65 to 74 years,No
Dearborn, Indiana,B27001_028,1372,Male,75 years and over,Yes
Dearborn, Indiana,B27001_029,1,Male,75 years and over,No
Dearborn, Indiana,B27001_032,1421,Female,Under 6 years,Yes
Dearborn, Indiana,B27001_033,50,Female,Under 6 years,No
Dearborn, Indiana,B27001_035,4190,Female,6 to 18 years,Yes
Dearborn, Indiana,B27001_036,193,Female,6 to 18 years,No
Dearborn, Indiana,B27001_038,1585,Female,19 to 25 years,Yes
Dearborn, Indiana,B27001_039,215,Female,19 to 25 years,No
Dearborn, Indiana,B27001_041,1944,Female,26 to 34 years,Yes
Dearborn, Indiana,B27001_042,398,Female,26 to 34 years,No
Dearborn, Indiana,B27001_044,2730,Female,35 to 44 years,Yes
Dearborn, Indiana,B27001_045,196,Female,35 to 44 years,No
Dearborn, Indiana,B27001_047,3395,Female,45 to 54 years,Yes
Dearborn, Indiana,B27001_048,222,Female,45 to 54 years,No
Dearborn, Indiana,B27001_050,3576,Female,55 to 64 years,Yes
Dearborn, Indiana,B27001_051,109,Female,55 to 64 years,No
Dearborn, Indiana,B27001_053,2447,Female,65 to 74 years,Yes
Dearborn, Indiana,B27001_054,2,Female,65 to 74 years,No
Dearborn, Indiana,B27001_056,1830,Female,75 years and over,Yes
Dearborn, Indiana,B27001_057,0,Female,75 years and over,No
Decatur, Indiana,B27001_004,1020,Male,Under 6 years,Yes
Decatur, Indiana,B27001_005,21,Male,Under 6 years,No
Decatur, Indiana,B27001_007,2281,Male,6 to 18 years,Yes
Decatur, Indiana,B27001_008,189,Male,6 to 18 years,No
Decatur, Indiana,B27001_010,1022,Male,19 to 25 years,Yes
Decatur, Indiana,B27001_011,130,Male,19 to 25 years,No
Decatur, Indiana,B27001_013,1290,Male,26 to 34 years,Yes
Decatur, Indiana,B27001_014,161,Male,26 to 34 years,No
Decatur, Indiana,B27001_016,1419,Male,35 to 44 years,Yes
Decatur, Indiana,B27001_017,152,Male,35 to 44 years,No
Decatur, Indiana,B27001_019,1714,Male,45 to 54 years,Yes
Decatur, Indiana,B27001_020,99,Male,45 to 54 years,No
Decatur, Indiana,B27001_022,1600,Male,55 to 64 years,Yes
Decatur, Indiana,B27001_023,147,Male,55 to 64 years,No
Decatur, Indiana,B27001_025,1087,Male,65 to 74 years,Yes
Decatur, Indiana,B27001_026,0,Male,65 to 74 years,No
Decatur, Indiana,B27001_028,708,Male,75 years and over,Yes
Decatur, Indiana,B27001_029,0,Male,75 years and over,No
Decatur, Indiana,B27001_032,983,Female,Under 6 years,Yes
Decatur, Indiana,B27001_033,23,Female,Under 6 years,No
Decatur, Indiana,B27001_035,2282,Female,6 to 18 years,Yes
Decatur, Indiana,B27001_036,69,Female,6 to 18 years,No
Decatur, Indiana,B27001_038,961,Female,19 to 25 years,Yes
Decatur, Indiana,B27001_039,85,Female,19 to 25 years,No
Decatur, Indiana,B27001_041,1147,Female,26 to 34 years,Yes
Decatur, Indiana,B27001_042,217,Female,26 to 34 years,No
Decatur, Indiana,B27001_044,1394,Female,35 to 44 years,Yes
Decatur, Indiana,B27001_045,159,Female,35 to 44 years,No
Decatur, Indiana,B27001_047,1593,Female,45 to 54 years,Yes
Decatur, Indiana,B27001_048,238,Female,45 to 54 years,No
Decatur, Indiana,B27001_050,1672,Female,55 to 64 years,Yes
Decatur, Indiana,B27001_051,116,Female,55 to 64 years,No
Decatur, Indiana,B27001_053,1238,Female,65 to 74 years,Yes
Decatur, Indiana,B27001_054,0,Female,65 to 74 years,No
Decatur, Indiana,B27001_056,1001,Female,75 years and over,Yes
Decatur, Indiana,B27001_057,0,Female,75 years and over,No
DeKalb, Indiana,B27001_004,1556,Male,Under 6 years,Yes
DeKalb, Indiana,B27001_005,48,Male,Under 6 years,No
DeKalb, Indiana,B27001_007,3772,Male,6 to 18 years,Yes
DeKalb, Indiana,B27001_008,404,Male,6 to 18 years,No
DeKalb, Indiana,B27001_010,1400,Male,19 to 25 years,Yes
DeKalb, Indiana,B27001_011,215,Male,19 to 25 years,No
DeKalb, Indiana,B27001_013,1976,Male,26 to 34 years,Yes
DeKalb, Indiana,B27001_014,482,Male,26 to 34 years,No
DeKalb, Indiana,B27001_016,2253,Male,35 to 44 years,Yes
DeKalb, Indiana,B27001_017,294,Male,35 to 44 years,No
DeKalb, Indiana,B27001_019,2704,Male,45 to 54 years,Yes
DeKalb, Indiana,B27001_020,264,Male,45 to 54 years,No
DeKalb, Indiana,B27001_022,2702,Male,55 to 64 years,Yes
DeKalb, Indiana,B27001_023,170,Male,55 to 64 years,No
DeKalb, Indiana,B27001_025,1892,Male,65 to 74 years,Yes
DeKalb, Indiana,B27001_026,0,Male,65 to 74 years,No
DeKalb, Indiana,B27001_028,1036,Male,75 years and over,Yes
DeKalb, Indiana,B27001_029,0,Male,75 years and over,No
DeKalb, Indiana,B27001_032,1419,Female,Under 6 years,Yes
DeKalb, Indiana,B27001_033,128,Female,Under 6 years,No
DeKalb, Indiana,B27001_035,3200,Female,6 to 18 years,Yes
DeKalb, Indiana,B27001_036,512,Female,6 to 18 years,No
DeKalb, Indiana,B27001_038,1562,Female,19 to 25 years,Yes
DeKalb, Indiana,B27001_039,212,Female,19 to 25 years,No
DeKalb, Indiana,B27001_041,1788,Female,26 to 34 years,Yes
DeKalb, Indiana,B27001_042,432,Female,26 to 34 years,No
DeKalb, Indiana,B27001_044,2320,Female,35 to 44 years,Yes
DeKalb, Indiana,B27001_045,216,Female,35 to 44 years,No
DeKalb, Indiana,B27001_047,2844,Female,45 to 54 years,Yes
DeKalb, Indiana,B27001_048,112,Female,45 to 54 years,No
DeKalb, Indiana,B27001_050,2657,Female,55 to 64 years,Yes
DeKalb, Indiana,B27001_051,294,Female,55 to 64 years,No
DeKalb, Indiana,B27001_053,1986,Female,65 to 74 years,Yes
DeKalb, Indiana,B27001_054,1,Female,65 to 74 years,No
DeKalb, Indiana,B27001_056,1509,Female,75 years and over,Yes
DeKalb, Indiana,B27001_057,8,Female,75 years and over,No
Delaware, Indiana,B27001_004,3490,Male,Under 6 years,Yes
Delaware, Indiana,B27001_005,183,Male,Under 6 years,No
Delaware, Indiana,B27001_007,7929,Male,6 to 18 years,Yes
Delaware, Indiana,B27001_008,483,Male,6 to 18 years,No
Delaware, Indiana,B27001_010,8845,Male,19 to 25 years,Yes
Delaware, Indiana,B27001_011,1712,Male,19 to 25 years,No
Delaware, Indiana,B27001_013,4348,Male,26 to 34 years,Yes
Delaware, Indiana,B27001_014,1341,Male,26 to 34 years,No
Delaware, Indiana,B27001_016,4894,Male,35 to 44 years,Yes
Delaware, Indiana,B27001_017,786,Male,35 to 44 years,No
Delaware, Indiana,B27001_019,5729,Male,45 to 54 years,Yes
Delaware, Indiana,B27001_020,977,Male,45 to 54 years,No
Delaware, Indiana,B27001_022,6003,Male,55 to 64 years,Yes
Delaware, Indiana,B27001_023,538,Male,55 to 64 years,No
Delaware, Indiana,B27001_025,4770,Male,65 to 74 years,Yes
Delaware, Indiana,B27001_026,11,Male,65 to 74 years,No
Delaware, Indiana,B27001_028,3219,Male,75 years and over,Yes
Delaware, Indiana,B27001_029,0,Male,75 years and over,No
Delaware, Indiana,B27001_032,3462,Female,Under 6 years,Yes
Delaware, Indiana,B27001_033,125,Female,Under 6 years,No
Delaware, Indiana,B27001_035,8014,Female,6 to 18 years,Yes
Delaware, Indiana,B27001_036,389,Female,6 to 18 years,No
Delaware, Indiana,B27001_038,10151,Female,19 to 25 years,Yes
Delaware, Indiana,B27001_039,1031,Female,19 to 25 years,No
Delaware, Indiana,B27001_041,4820,Female,26 to 34 years,Yes
Delaware, Indiana,B27001_042,875,Female,26 to 34 years,No
Delaware, Indiana,B27001_044,5178,Female,35 to 44 years,Yes
Delaware, Indiana,B27001_045,753,Female,35 to 44 years,No
Delaware, Indiana,B27001_047,6350,Female,45 to 54 years,Yes
Delaware, Indiana,B27001_048,624,Female,45 to 54 years,No
Delaware, Indiana,B27001_050,6579,Female,55 to 64 years,Yes
Delaware, Indiana,B27001_051,430,Female,55 to 64 years,No
Delaware, Indiana,B27001_053,5733,Female,65 to 74 years,Yes
Delaware, Indiana,B27001_054,11,Female,65 to 74 years,No
Delaware, Indiana,B27001_056,4413,Female,75 years and over,Yes
Delaware, Indiana,B27001_057,0,Female,75 years and over,No
Dubois, Indiana,B27001_004,1610,Male,Under 6 years,Yes
Dubois, Indiana,B27001_005,75,Male,Under 6 years,No
Dubois, Indiana,B27001_007,3897,Male,6 to 18 years,Yes
Dubois, Indiana,B27001_008,139,Male,6 to 18 years,No
Dubois, Indiana,B27001_010,1325,Male,19 to 25 years,Yes
Dubois, Indiana,B27001_011,299,Male,19 to 25 years,No
Dubois, Indiana,B27001_013,1847,Male,26 to 34 years,Yes
Dubois, Indiana,B27001_014,208,Male,26 to 34 years,No
Dubois, Indiana,B27001_016,2378,Male,35 to 44 years,Yes
Dubois, Indiana,B27001_017,83,Male,35 to 44 years,No
Dubois, Indiana,B27001_019,2867,Male,45 to 54 years,Yes
Dubois, Indiana,B27001_020,181,Male,45 to 54 years,No
Dubois, Indiana,B27001_022,2724,Male,55 to 64 years,Yes
Dubois, Indiana,B27001_023,235,Male,55 to 64 years,No
Dubois, Indiana,B27001_025,1779,Male,65 to 74 years,Yes
Dubois, Indiana,B27001_026,0,Male,65 to 74 years,No
Dubois, Indiana,B27001_028,1131,Male,75 years and over,Yes
Dubois, Indiana,B27001_029,0,Male,75 years and over,No
Dubois, Indiana,B27001_032,1766,Female,Under 6 years,Yes
Dubois, Indiana,B27001_033,3,Female,Under 6 years,No
Dubois, Indiana,B27001_035,3423,Female,6 to 18 years,Yes
Dubois, Indiana,B27001_036,116,Female,6 to 18 years,No
Dubois, Indiana,B27001_038,1508,Female,19 to 25 years,Yes
Dubois, Indiana,B27001_039,183,Female,19 to 25 years,No
Dubois, Indiana,B27001_041,1835,Female,26 to 34 years,Yes
Dubois, Indiana,B27001_042,225,Female,26 to 34 years,No
Dubois, Indiana,B27001_044,2134,Female,35 to 44 years,Yes
Dubois, Indiana,B27001_045,410,Female,35 to 44 years,No
Dubois, Indiana,B27001_047,2627,Female,45 to 54 years,Yes
Dubois, Indiana,B27001_048,128,Female,45 to 54 years,No
Dubois, Indiana,B27001_050,2813,Female,55 to 64 years,Yes
Dubois, Indiana,B27001_051,116,Female,55 to 64 years,No
Dubois, Indiana,B27001_053,1956,Female,65 to 74 years,Yes
Dubois, Indiana,B27001_054,0,Female,65 to 74 years,No
Dubois, Indiana,B27001_056,1607,Female,75 years and over,Yes
Dubois, Indiana,B27001_057,0,Female,75 years and over,No
Elkhart, Indiana,B27001_004,7829,Male,Under 6 years,Yes
Elkhart, Indiana,B27001_005,1169,Male,Under 6 years,No
Elkhart, Indiana,B27001_007,18192,Male,6 to 18 years,Yes
Elkhart, Indiana,B27001_008,3073,Male,6 to 18 years,No
Elkhart, Indiana,B27001_010,7410,Male,19 to 25 years,Yes
Elkhart, Indiana,B27001_011,1957,Male,19 to 25 years,No
Elkhart, Indiana,B27001_013,8406,Male,26 to 34 years,Yes
Elkhart, Indiana,B27001_014,2637,Male,26 to 34 years,No
Elkhart, Indiana,B27001_016,9633,Male,35 to 44 years,Yes
Elkhart, Indiana,B27001_017,2602,Male,35 to 44 years,No
Elkhart, Indiana,B27001_019,10584,Male,45 to 54 years,Yes
Elkhart, Indiana,B27001_020,2138,Male,45 to 54 years,No
Elkhart, Indiana,B27001_022,10395,Male,55 to 64 years,Yes
Elkhart, Indiana,B27001_023,1127,Male,55 to 64 years,No
Elkhart, Indiana,B27001_025,7091,Male,65 to 74 years,Yes
Elkhart, Indiana,B27001_026,278,Male,65 to 74 years,No
Elkhart, Indiana,B27001_028,4536,Male,75 years and over,Yes
Elkhart, Indiana,B27001_029,21,Male,75 years and over,No
Elkhart, Indiana,B27001_032,7457,Female,Under 6 years,Yes
Elkhart, Indiana,B27001_033,1257,Female,Under 6 years,No
Elkhart, Indiana,B27001_035,17496,Female,6 to 18 years,Yes
Elkhart, Indiana,B27001_036,2893,Female,6 to 18 years,No
Elkhart, Indiana,B27001_038,6469,Female,19 to 25 years,Yes
Elkhart, Indiana,B27001_039,2166,Female,19 to 25 years,No
Elkhart, Indiana,B27001_041,8943,Female,26 to 34 years,Yes
Elkhart, Indiana,B27001_042,2513,Female,26 to 34 years,No
Elkhart, Indiana,B27001_044,9931,Female,35 to 44 years,Yes
Elkhart, Indiana,B27001_045,2714,Female,35 to 44 years,No
Elkhart, Indiana,B27001_047,10316,Female,45 to 54 years,Yes
Elkhart, Indiana,B27001_048,2240,Female,45 to 54 years,No
Elkhart, Indiana,B27001_050,10720,Female,55 to 64 years,Yes
Elkhart, Indiana,B27001_051,1488,Female,55 to 64 years,No
Elkhart, Indiana,B27001_053,8294,Female,65 to 74 years,Yes
Elkhart, Indiana,B27001_054,187,Female,65 to 74 years,No
Elkhart, Indiana,B27001_056,6874,Female,75 years and over,Yes
Elkhart, Indiana,B27001_057,29,Female,75 years and over,No
Fayette, Indiana,B27001_004,700,Male,Under 6 years,Yes
Fayette, Indiana,B27001_005,61,Male,Under 6 years,No
Fayette, Indiana,B27001_007,1887,Male,6 to 18 years,Yes
Fayette, Indiana,B27001_008,91,Male,6 to 18 years,No
Fayette, Indiana,B27001_010,767,Male,19 to 25 years,Yes
Fayette, Indiana,B27001_011,209,Male,19 to 25 years,No
Fayette, Indiana,B27001_013,945,Male,26 to 34 years,Yes
Fayette, Indiana,B27001_014,141,Male,26 to 34 years,No
Fayette, Indiana,B27001_016,1177,Male,35 to 44 years,Yes
Fayette, Indiana,B27001_017,262,Male,35 to 44 years,No
Fayette, Indiana,B27001_019,1299,Male,45 to 54 years,Yes
Fayette, Indiana,B27001_020,284,Male,45 to 54 years,No
Fayette, Indiana,B27001_022,1430,Male,55 to 64 years,Yes
Fayette, Indiana,B27001_023,153,Male,55 to 64 years,No
Fayette, Indiana,B27001_025,1205,Male,65 to 74 years,Yes
Fayette, Indiana,B27001_026,0,Male,65 to 74 years,No
Fayette, Indiana,B27001_028,692,Male,75 years and over,Yes
Fayette, Indiana,B27001_029,0,Male,75 years and over,No
Fayette, Indiana,B27001_032,578,Female,Under 6 years,Yes
Fayette, Indiana,B27001_033,23,Female,Under 6 years,No
Fayette, Indiana,B27001_035,1920,Female,6 to 18 years,Yes
Fayette, Indiana,B27001_036,115,Female,6 to 18 years,No
Fayette, Indiana,B27001_038,727,Female,19 to 25 years,Yes
Fayette, Indiana,B27001_039,152,Female,19 to 25 years,No
Fayette, Indiana,B27001_041,898,Female,26 to 34 years,Yes
Fayette, Indiana,B27001_042,169,Female,26 to 34 years,No
Fayette, Indiana,B27001_044,1173,Female,35 to 44 years,Yes
Fayette, Indiana,B27001_045,264,Female,35 to 44 years,No
Fayette, Indiana,B27001_047,1387,Female,45 to 54 years,Yes
Fayette, Indiana,B27001_048,200,Female,45 to 54 years,No
Fayette, Indiana,B27001_050,1443,Female,55 to 64 years,Yes
Fayette, Indiana,B27001_051,273,Female,55 to 64 years,No
Fayette, Indiana,B27001_053,1314,Female,65 to 74 years,Yes
Fayette, Indiana,B27001_054,0,Female,65 to 74 years,No
Fayette, Indiana,B27001_056,982,Female,75 years and over,Yes
Fayette, Indiana,B27001_057,0,Female,75 years and over,No
Floyd, Indiana,B27001_004,2595,Male,Under 6 years,Yes
Floyd, Indiana,B27001_005,38,Male,Under 6 years,No
Floyd, Indiana,B27001_007,6544,Male,6 to 18 years,Yes
Floyd, Indiana,B27001_008,258,Male,6 to 18 years,No
Floyd, Indiana,B27001_010,2984,Male,19 to 25 years,Yes
Floyd, Indiana,B27001_011,420,Male,19 to 25 years,No
Floyd, Indiana,B27001_013,3187,Male,26 to 34 years,Yes
Floyd, Indiana,B27001_014,587,Male,26 to 34 years,No
Floyd, Indiana,B27001_016,4166,Male,35 to 44 years,Yes
Floyd, Indiana,B27001_017,373,Male,35 to 44 years,No
Floyd, Indiana,B27001_019,5059,Male,45 to 54 years,Yes
Floyd, Indiana,B27001_020,265,Male,45 to 54 years,No
Floyd, Indiana,B27001_022,5009,Male,55 to 64 years,Yes
Floyd, Indiana,B27001_023,266,Male,55 to 64 years,No
Floyd, Indiana,B27001_025,3202,Male,65 to 74 years,Yes
Floyd, Indiana,B27001_026,0,Male,65 to 74 years,No
Floyd, Indiana,B27001_028,1693,Male,75 years and over,Yes
Floyd, Indiana,B27001_029,0,Male,75 years and over,No
Floyd, Indiana,B27001_032,2643,Female,Under 6 years,Yes
Floyd, Indiana,B27001_033,61,Female,Under 6 years,No
Floyd, Indiana,B27001_035,6381,Female,6 to 18 years,Yes
Floyd, Indiana,B27001_036,145,Female,6 to 18 years,No
Floyd, Indiana,B27001_038,2985,Female,19 to 25 years,Yes
Floyd, Indiana,B27001_039,406,Female,19 to 25 years,No
Floyd, Indiana,B27001_041,3766,Female,26 to 34 years,Yes
Floyd, Indiana,B27001_042,418,Female,26 to 34 years,No
Floyd, Indiana,B27001_044,4776,Female,35 to 44 years,Yes
Floyd, Indiana,B27001_045,252,Female,35 to 44 years,No
Floyd, Indiana,B27001_047,5082,Female,45 to 54 years,Yes
Floyd, Indiana,B27001_048,422,Female,45 to 54 years,No
Floyd, Indiana,B27001_050,5287,Female,55 to 64 years,Yes
Floyd, Indiana,B27001_051,299,Female,55 to 64 years,No
Floyd, Indiana,B27001_053,3663,Female,65 to 74 years,Yes
Floyd, Indiana,B27001_054,0,Female,65 to 74 years,No
Floyd, Indiana,B27001_056,2470,Female,75 years and over,Yes
Floyd, Indiana,B27001_057,13,Female,75 years and over,No
Fountain, Indiana,B27001_004,698,Male,Under 6 years,Yes
Fountain, Indiana,B27001_005,45,Male,Under 6 years,No
Fountain, Indiana,B27001_007,1273,Male,6 to 18 years,Yes
Fountain, Indiana,B27001_008,63,Male,6 to 18 years,No
Fountain, Indiana,B27001_010,515,Male,19 to 25 years,Yes
Fountain, Indiana,B27001_011,170,Male,19 to 25 years,No
Fountain, Indiana,B27001_013,567,Male,26 to 34 years,Yes
Fountain, Indiana,B27001_014,289,Male,26 to 34 years,No
