NAME,County,State,variable,estimate,Sex,Age,Public_HI
"Champaign County, Illinois",Champaign, Illinois,B27003_004,2440,Male,Under 6 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_005,4489,Male,Under 6 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_007,4262,Male,6 to 18 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_008,12265,Male,6 to 18 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_010,1461,Male,19 to 25 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_011,22422,Male,19 to 25 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_013,1738,Male,26 to 34 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_014,11982,Male,26 to 34 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_016,1060,Male,35 to 44 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_017,10097,Male,35 to 44 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_019,1583,Male,45 to 54 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_020,8404,Male,45 to 54 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_022,1698,Male,55 to 64 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_023,8838,Male,55 to 64 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_025,6035,Male,65 to 74 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_026,554,Male,65 to 74 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_028,3985,Male,75 years and over,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_029,195,Male,75 years and over,No
"Champaign County, Illinois",Champaign, Illinois,B27003_032,2863,Female,Under 6 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_033,3841,Female,Under 6 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_035,4332,Female,6 to 18 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_036,11873,Female,6 to 18 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_038,2144,Female,19 to 25 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_039,19344,Female,19 to 25 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_041,2512,Female,26 to 34 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_042,10284,Female,26 to 34 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_044,1736,Female,35 to 44 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_045,9541,Female,35 to 44 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_047,1357,Female,45 to 54 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_048,9270,Female,45 to 54 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_050,1841,Female,55 to 64 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_051,9751,Female,55 to 64 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_053,6862,Female,65 to 74 years,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_054,532,Female,65 to 74 years,No
"Champaign County, Illinois",Champaign, Illinois,B27003_056,5719,Female,75 years and over,Yes
"Champaign County, Illinois",Champaign, Illinois,B27003_057,286,Female,75 years and over,No
"Christian County, Illinois",Christian, Illinois,B27003_004,446,Male,Under 6 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_005,558,Male,Under 6 years,No
"Christian County, Illinois",Christian, Illinois,B27003_007,956,Male,6 to 18 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_008,1822,Male,6 to 18 years,No
"Christian County, Illinois",Christian, Illinois,B27003_010,140,Male,19 to 25 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_011,1067,Male,19 to 25 years,No
"Christian County, Illinois",Christian, Illinois,B27003_013,355,Male,26 to 34 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_014,1220,Male,26 to 34 years,No
"Christian County, Illinois",Christian, Illinois,B27003_016,346,Male,35 to 44 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_017,1429,Male,35 to 44 years,No
"Christian County, Illinois",Christian, Illinois,B27003_019,474,Male,45 to 54 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_020,1546,Male,45 to 54 years,No
"Christian County, Illinois",Christian, Illinois,B27003_022,489,Male,55 to 64 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_023,1827,Male,55 to 64 years,No
"Christian County, Illinois",Christian, Illinois,B27003_025,1451,Male,65 to 74 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_026,29,Male,65 to 74 years,No
"Christian County, Illinois",Christian, Illinois,B27003_028,1137,Male,75 years and over,Yes
"Christian County, Illinois",Christian, Illinois,B27003_029,2,Male,75 years and over,No
"Christian County, Illinois",Christian, Illinois,B27003_032,555,Female,Under 6 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_033,429,Female,Under 6 years,No
"Christian County, Illinois",Christian, Illinois,B27003_035,914,Female,6 to 18 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_036,1598,Female,6 to 18 years,No
"Christian County, Illinois",Christian, Illinois,B27003_038,426,Female,19 to 25 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_039,767,Female,19 to 25 years,No
"Christian County, Illinois",Christian, Illinois,B27003_041,589,Female,26 to 34 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_042,1027,Female,26 to 34 years,No
"Christian County, Illinois",Christian, Illinois,B27003_044,416,Female,35 to 44 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_045,1484,Female,35 to 44 years,No
"Christian County, Illinois",Christian, Illinois,B27003_047,361,Female,45 to 54 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_048,1859,Female,45 to 54 years,No
"Christian County, Illinois",Christian, Illinois,B27003_050,387,Female,55 to 64 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_051,1956,Female,55 to 64 years,No
"Christian County, Illinois",Christian, Illinois,B27003_053,1750,Female,65 to 74 years,Yes
"Christian County, Illinois",Christian, Illinois,B27003_054,29,Female,65 to 74 years,No
"Christian County, Illinois",Christian, Illinois,B27003_056,1682,Female,75 years and over,Yes
"Christian County, Illinois",Christian, Illinois,B27003_057,23,Female,75 years and over,No
"Clark County, Illinois",Clark, Illinois,B27003_004,389,Male,Under 6 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_005,278,Male,Under 6 years,No
"Clark County, Illinois",Clark, Illinois,B27003_007,657,Male,6 to 18 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_008,648,Male,6 to 18 years,No
"Clark County, Illinois",Clark, Illinois,B27003_010,142,Male,19 to 25 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_011,402,Male,19 to 25 years,No
"Clark County, Illinois",Clark, Illinois,B27003_013,116,Male,26 to 34 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_014,710,Male,26 to 34 years,No
"Clark County, Illinois",Clark, Illinois,B27003_016,268,Male,35 to 44 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_017,637,Male,35 to 44 years,No
"Clark County, Illinois",Clark, Illinois,B27003_019,230,Male,45 to 54 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_020,821,Male,45 to 54 years,No
"Clark County, Illinois",Clark, Illinois,B27003_022,158,Male,55 to 64 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_023,1040,Male,55 to 64 years,No
"Clark County, Illinois",Clark, Illinois,B27003_025,732,Male,65 to 74 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_026,21,Male,65 to 74 years,No
"Clark County, Illinois",Clark, Illinois,B27003_028,506,Male,75 years and over,Yes
"Clark County, Illinois",Clark, Illinois,B27003_029,6,Male,75 years and over,No
"Clark County, Illinois",Clark, Illinois,B27003_032,272,Female,Under 6 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_033,188,Female,Under 6 years,No
"Clark County, Illinois",Clark, Illinois,B27003_035,572,Female,6 to 18 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_036,848,Female,6 to 18 years,No
"Clark County, Illinois",Clark, Illinois,B27003_038,270,Female,19 to 25 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_039,350,Female,19 to 25 years,No
"Clark County, Illinois",Clark, Illinois,B27003_041,240,Female,26 to 34 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_042,500,Female,26 to 34 years,No
"Clark County, Illinois",Clark, Illinois,B27003_044,232,Female,35 to 44 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_045,643,Female,35 to 44 years,No
"Clark County, Illinois",Clark, Illinois,B27003_047,221,Female,45 to 54 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_048,879,Female,45 to 54 years,No
"Clark County, Illinois",Clark, Illinois,B27003_050,150,Female,55 to 64 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_051,919,Female,55 to 64 years,No
"Clark County, Illinois",Clark, Illinois,B27003_053,817,Female,65 to 74 years,Yes
"Clark County, Illinois",Clark, Illinois,B27003_054,48,Female,65 to 74 years,No
"Clark County, Illinois",Clark, Illinois,B27003_056,703,Female,75 years and over,Yes
"Clark County, Illinois",Clark, Illinois,B27003_057,6,Female,75 years and over,No
"Clay County, Illinois",Clay, Illinois,B27003_004,349,Male,Under 6 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_005,209,Male,Under 6 years,No
"Clay County, Illinois",Clay, Illinois,B27003_007,443,Male,6 to 18 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_008,560,Male,6 to 18 years,No
"Clay County, Illinois",Clay, Illinois,B27003_010,157,Male,19 to 25 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_011,421,Male,19 to 25 years,No
"Clay County, Illinois",Clay, Illinois,B27003_013,190,Male,26 to 34 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_014,461,Male,26 to 34 years,No
"Clay County, Illinois",Clay, Illinois,B27003_016,99,Male,35 to 44 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_017,652,Male,35 to 44 years,No
"Clay County, Illinois",Clay, Illinois,B27003_019,203,Male,45 to 54 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_020,691,Male,45 to 54 years,No
"Clay County, Illinois",Clay, Illinois,B27003_022,397,Male,55 to 64 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_023,576,Male,55 to 64 years,No
"Clay County, Illinois",Clay, Illinois,B27003_025,676,Male,65 to 74 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_026,14,Male,65 to 74 years,No
"Clay County, Illinois",Clay, Illinois,B27003_028,424,Male,75 years and over,Yes
"Clay County, Illinois",Clay, Illinois,B27003_029,0,Male,75 years and over,No
"Clay County, Illinois",Clay, Illinois,B27003_032,283,Female,Under 6 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_033,170,Female,Under 6 years,No
"Clay County, Illinois",Clay, Illinois,B27003_035,385,Female,6 to 18 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_036,671,Female,6 to 18 years,No
"Clay County, Illinois",Clay, Illinois,B27003_038,232,Female,19 to 25 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_039,251,Female,19 to 25 years,No
"Clay County, Illinois",Clay, Illinois,B27003_041,275,Female,26 to 34 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_042,367,Female,26 to 34 years,No
"Clay County, Illinois",Clay, Illinois,B27003_044,173,Female,35 to 44 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_045,571,Female,35 to 44 years,No
"Clay County, Illinois",Clay, Illinois,B27003_047,206,Female,45 to 54 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_048,628,Female,45 to 54 years,No
"Clay County, Illinois",Clay, Illinois,B27003_050,238,Female,55 to 64 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_051,814,Female,55 to 64 years,No
"Clay County, Illinois",Clay, Illinois,B27003_053,744,Female,65 to 74 years,Yes
"Clay County, Illinois",Clay, Illinois,B27003_054,4,Female,65 to 74 years,No
"Clay County, Illinois",Clay, Illinois,B27003_056,636,Female,75 years and over,Yes
"Clay County, Illinois",Clay, Illinois,B27003_057,0,Female,75 years and over,No
"Clinton County, Illinois",Clinton, Illinois,B27003_004,416,Male,Under 6 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_005,943,Male,Under 6 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_007,827,Male,6 to 18 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_008,2261,Male,6 to 18 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_010,141,Male,19 to 25 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_011,1200,Male,19 to 25 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_013,329,Male,26 to 34 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_014,1809,Male,26 to 34 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_016,259,Male,35 to 44 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_017,1768,Male,35 to 44 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_019,317,Male,45 to 54 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_020,2250,Male,45 to 54 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_022,428,Male,55 to 64 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_023,2103,Male,55 to 64 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_025,1478,Male,65 to 74 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_026,35,Male,65 to 74 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_028,1102,Male,75 years and over,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_029,0,Male,75 years and over,No
"Clinton County, Illinois",Clinton, Illinois,B27003_032,385,Female,Under 6 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_033,780,Female,Under 6 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_035,641,Female,6 to 18 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_036,2174,Female,6 to 18 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_038,294,Female,19 to 25 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_039,1140,Female,19 to 25 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_041,457,Female,26 to 34 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_042,1484,Female,26 to 34 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_044,340,Female,35 to 44 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_045,1849,Female,35 to 44 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_047,242,Female,45 to 54 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_048,2313,Female,45 to 54 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_050,442,Female,55 to 64 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_051,2125,Female,55 to 64 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_053,1682,Female,65 to 74 years,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_054,46,Female,65 to 74 years,No
"Clinton County, Illinois",Clinton, Illinois,B27003_056,1482,Female,75 years and over,Yes
"Clinton County, Illinois",Clinton, Illinois,B27003_057,4,Female,75 years and over,No
"Coles County, Illinois",Coles, Illinois,B27003_004,819,Male,Under 6 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_005,606,Male,Under 6 years,No
"Coles County, Illinois",Coles, Illinois,B27003_007,1790,Male,6 to 18 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_008,1973,Male,6 to 18 years,No
"Coles County, Illinois",Coles, Illinois,B27003_010,509,Male,19 to 25 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_011,3890,Male,19 to 25 years,No
"Coles County, Illinois",Coles, Illinois,B27003_013,732,Male,26 to 34 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_014,2237,Male,26 to 34 years,No
"Coles County, Illinois",Coles, Illinois,B27003_016,747,Male,35 to 44 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_017,2001,Male,35 to 44 years,No
"Coles County, Illinois",Coles, Illinois,B27003_019,564,Male,45 to 54 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_020,2148,Male,45 to 54 years,No
"Coles County, Illinois",Coles, Illinois,B27003_022,747,Male,55 to 64 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_023,2393,Male,55 to 64 years,No
"Coles County, Illinois",Coles, Illinois,B27003_025,2042,Male,65 to 74 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_026,96,Male,65 to 74 years,No
"Coles County, Illinois",Coles, Illinois,B27003_028,1315,Male,75 years and over,Yes
"Coles County, Illinois",Coles, Illinois,B27003_029,58,Male,75 years and over,No
"Coles County, Illinois",Coles, Illinois,B27003_032,804,Female,Under 6 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_033,618,Female,Under 6 years,No
"Coles County, Illinois",Coles, Illinois,B27003_035,1727,Female,6 to 18 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_036,2161,Female,6 to 18 years,No
"Coles County, Illinois",Coles, Illinois,B27003_038,733,Female,19 to 25 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_039,3756,Female,19 to 25 years,No
"Coles County, Illinois",Coles, Illinois,B27003_041,1114,Female,26 to 34 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_042,2119,Female,26 to 34 years,No
"Coles County, Illinois",Coles, Illinois,B27003_044,865,Female,35 to 44 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_045,1805,Female,35 to 44 years,No
"Coles County, Illinois",Coles, Illinois,B27003_047,789,Female,45 to 54 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_048,2147,Female,45 to 54 years,No
"Coles County, Illinois",Coles, Illinois,B27003_050,970,Female,55 to 64 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_051,2357,Female,55 to 64 years,No
"Coles County, Illinois",Coles, Illinois,B27003_053,2168,Female,65 to 74 years,Yes
"Coles County, Illinois",Coles, Illinois,B27003_054,176,Female,65 to 74 years,No
"Coles County, Illinois",Coles, Illinois,B27003_056,1999,Female,75 years and over,Yes
"Coles County, Illinois",Coles, Illinois,B27003_057,69,Female,75 years and over,No
"Cook County, Illinois",Cook, Illinois,B27003_004,92547,Male,Under 6 years,Yes
"Cook County, Illinois",Cook, Illinois,B27003_005,105376,Male,Under 6 years,No
"Cook County, Illinois",Cook, Illinois,B27003_007,187202,Male,6 to 18 years,Yes
